County,City,Date Local,NO2 Mean,O3 Mean,SO2 Mean,CO Mean
Bronx,New York,8/17/2000,19.083333,0.017583,3.475,0.416667
Bronx,New York,8/18/2000,29.458333,0.005125,5.125,0.779167
Bronx,New York,8/18/2000,29.458333,0.005125,5.125,0.754167
Bronx,New York,8/18/2000,29.458333,0.005125,5.1,0.779167
Bronx,New York,8/18/2000,29.458333,0.005125,5.1,0.754167
Bronx,New York,8/19/2000,19.208333,0.017458,4.541667,0.616667
Bronx,New York,8/19/2000,19.208333,0.017458,4.5125,0.616667
Bronx,New York,8/20/2000,14.666667,0.017375,3.041667,0.458333
Bronx,New York,8/20/2000,14.666667,0.017375,3.041667,0.508333
Bronx,New York,8/20/2000,14.666667,0.017375,3.0125,0.458333
Bronx,New York,8/20/2000,14.666667,0.017375,3.0125,0.508333
Bronx,New York,8/21/2000,20.708333,0.012458,4.545455,0.645455
Bronx,New York,8/21/2000,20.708333,0.012458,4.545455,0.5625
Bronx,New York,8/21/2000,20.708333,0.012458,4.9,0.645455
Bronx,New York,8/21/2000,20.708333,0.012458,4.9,0.5625
Bronx,New York,8/22/2000,30.875,0.027556,8.125,0.808333
Bronx,New York,8/22/2000,30.875,0.027556,8.125,0.908333
Bronx,New York,8/22/2000,30.875,0.027556,8.0875,0.808333
Bronx,New York,8/22/2000,30.875,0.027556,8.0875,0.908333
Bronx,New York,8/23/2000,39.181818,0.016542,7.625,0.716667
Bronx,New York,8/23/2000,39.181818,0.016542,7.625,0.6875
Bronx,New York,8/23/2000,39.181818,0.016542,7.6,0.716667
Bronx,New York,8/23/2000,39.181818,0.016542,7.6,0.6875
Bronx,New York,8/24/2000,35.75,0.019667,6.166667,0.979167
Bronx,New York,8/24/2000,35.75,0.019667,6.166667,0.870833
Bronx,New York,8/24/2000,35.75,0.019667,6.15,0.979167
Bronx,New York,8/24/2000,35.75,0.019667,6.15,0.870833
Bronx,New York,8/25/2000,28.583333,0.017625,4.625,0.754167
Bronx,New York,8/25/2000,28.583333,0.017625,4.625,0.825
Bronx,New York,8/25/2000,28.583333,0.017625,4.575,0.754167
Bronx,New York,8/25/2000,28.583333,0.017625,4.575,0.825
Bronx,New York,8/26/2000,36.333333,0.027875,6.875,0.879167
Bronx,New York,8/26/2000,36.333333,0.027875,6.875,0.904167
Bronx,New York,8/26/2000,36.333333,0.027875,6.8375,0.879167
Bronx,New York,8/26/2000,36.333333,0.027875,6.8375,0.904167
Bronx,New York,8/27/2000,32.625,0.033667,8.375,0.758333
Bronx,New York,8/27/2000,32.625,0.033667,8.375,0.795833
Bronx,New York,8/27/2000,32.625,0.033667,8.35,0.758333
Bronx,New York,8/27/2000,32.625,0.033667,8.35,0.795833
Bronx,New York,8/28/2000,27.894737,0.022833,3.1,0.773913
Bronx,New York,8/28/2000,27.894737,0.022833,3.1,0.7875
Bronx,New York,8/28/2000,27.894737,0.022833,2.72,0.773913
Bronx,New York,8/28/2000,27.894737,0.022833,2.72,0.7875
Bronx,New York,8/29/2000,10,0.014,7,0.4
Bronx,New York,8/29/2000,10,0.014,7,0.8
Bronx,New York,8/30/2000,23.25,0.009375,7.375,0.625
Bronx,New York,8/30/2000,23.25,0.009375,7.375,0.595
Bronx,New York,8/30/2000,23.25,0.009375,7.3375,0.625
Bronx,New York,8/30/2000,23.25,0.009375,7.3375,0.595
Bronx,New York,8/31/2000,20.478261,0.013417,1.478261,0.663636
Bronx,New York,8/31/2000,20.478261,0.013417,1.478261,0.670833
Bronx,New York,8/31/2000,20.478261,0.013417,1.414286,0.663636
Bronx,New York,8/31/2000,20.478261,0.013417,1.414286,0.670833
Bronx,New York,9/1/2000,19.458333,0.005625,1.291667,0.679167
Bronx,New York,9/1/2000,19.458333,0.005625,1.291667,0.666667
Bronx,New York,9/1/2000,19.458333,0.005625,1.2875,0.679167
Bronx,New York,9/1/2000,19.458333,0.005625,1.2875,0.666667
Bronx,New York,9/2/2000,26.791667,0.012417,2.833333,0.925
Bronx,New York,9/2/2000,26.791667,0.012417,2.833333,0.8
Bronx,New York,9/2/2000,26.791667,0.012417,2.8125,0.925
Bronx,New York,9/2/2000,26.791667,0.012417,2.8125,0.8
Bronx,New York,9/3/2000,28.583333,0.013625,3.75,0.970833
Bronx,New York,9/3/2000,28.583333,0.013625,3.75,1.066667
Bronx,New York,9/3/2000,28.583333,0.013625,3.7,0.970833
Bronx,New York,9/3/2000,28.583333,0.013625,3.7,1.066667
Bronx,New York,9/4/2000,19.833333,0.020167,5.166667,0.625
Bronx,New York,9/4/2000,19.833333,0.020167,5.166667,0.720833
Bronx,New York,9/4/2000,19.833333,0.020167,5.1375,0.625
Bronx,New York,9/4/2000,19.833333,0.020167,5.1375,0.720833
Bronx,New York,9/5/2000,14.958333,0.015208,2.761905,0.483333
Bronx,New York,9/5/2000,14.958333,0.015208,2.761905,0.479167
Bronx,New York,9/5/2000,14.958333,0.015208,2.8,0.483333
Bronx,New York,9/5/2000,14.958333,0.015208,2.8,0.479167
Bronx,New York,9/6/2000,18.727273,0.014125,3.166667,0.454545
Bronx,New York,9/6/2000,18.727273,0.014125,3.166667,0.45
Bronx,New York,9/6/2000,18.727273,0.014125,3.125,0.454545
Bronx,New York,9/6/2000,18.727273,0.014125,3.125,0.45
Bronx,New York,9/7/2000,36.875,0.010556,6.958333,0.704167
Bronx,New York,9/7/2000,36.875,0.010556,6.958333,0.716667
Bronx,New York,9/7/2000,36.875,0.010556,6.9125,0.704167
Bronx,New York,9/7/2000,36.875,0.010556,6.9125,0.716667
Bronx,New York,9/8/2000,33.5,0.014292,7,0.645833
Bronx,New York,9/8/2000,33.5,0.014292,7,0.633333
Bronx,New York,9/8/2000,33.5,0.014292,6.975,0.645833
Bronx,New York,9/8/2000,33.5,0.014292,6.975,0.633333
Bronx,New York,9/9/2000,38.583333,0.022417,8.958333,1.016667
Bronx,New York,9/9/2000,38.583333,0.022417,8.958333,0.920833
Bronx,New York,9/9/2000,38.583333,0.022417,8.925,1.016667
Bronx,New York,9/9/2000,38.583333,0.022417,8.925,0.920833
Bronx,New York,9/10/2000,24.25,0.0265,6.125,0.770833
Bronx,New York,9/10/2000,24.25,0.0265,6.125,0.895833
Bronx,New York,9/10/2000,24.25,0.0265,6.0875,0.770833
Bronx,New York,9/10/2000,24.25,0.0265,6.0875,0.895833
Bronx,New York,9/11/2000,23.708333,0.032625,2.772727,0.631818
Bronx,New York,9/11/2000,23.708333,0.032625,2.772727,0.666667
Bronx,New York,9/11/2000,23.708333,0.032625,2.816667,0.631818
Bronx,New York,9/11/2000,23.708333,0.032625,2.816667,0.666667
Bronx,New York,9/12/2000,29.416667,0.017833,4.625,0.633333
Bronx,New York,9/12/2000,29.416667,0.017833,4.6125,0.633333
Bronx,New York,9/13/2000,25.083333,0.018792,4.25,0.616667
Bronx,New York,9/13/2000,25.083333,0.018792,4.25,0.608333
Bronx,New York,9/13/2000,25.083333,0.018792,4.225,0.616667
Bronx,New York,9/13/2000,25.083333,0.018792,4.225,0.608333
Bronx,New York,9/14/2000,22.526316,0.030813,4.315789,0.573684
Bronx,New York,9/14/2000,22.526316,0.030813,4.315789,0.6
Bronx,New York,9/14/2000,22.526316,0.030813,4.2,0.573684
Bronx,New York,9/14/2000,22.526316,0.030813,4.2,0.6
Bronx,New York,9/15/2000,26.05,0.020583,3.125,0.579167
Bronx,New York,9/15/2000,26.05,0.020583,3.125,0.608333
Bronx,New York,9/15/2000,26.05,0.020583,3.0875,0.579167
Bronx,New York,9/15/2000,26.05,0.020583,3.0875,0.608333
Bronx,New York,9/16/2000,15.75,0.010583,3.083333,0.441667
Bronx,New York,9/16/2000,15.75,0.010583,3.083333,0.4375
Bronx,New York,9/16/2000,15.75,0.010583,3.0625,0.441667
Bronx,New York,9/16/2000,15.75,0.010583,3.0625,0.4375
Bronx,New York,9/17/2000,20.166667,0.0195,5.125,0.429167
Bronx,New York,9/17/2000,20.166667,0.0195,5.125,0.454167
Bronx,New York,9/17/2000,20.166667,0.0195,5.1,0.429167
Bronx,New York,9/17/2000,20.166667,0.0195,5.1,0.454167
Bronx,New York,9/18/2000,46.541667,0.009125,13.318182,0.729167
Bronx,New York,9/18/2000,46.541667,0.009125,13.318182,0.695833
Bronx,New York,9/18/2000,46.541667,0.009125,13.2,0.729167
Bronx,New York,9/18/2000,46.541667,0.009125,13.2,0.695833
Bronx,New York,9/19/2000,32.772727,0.011292,6.708333,0.759091
Bronx,New York,9/19/2000,32.772727,0.011292,6.708333,0.779167
Bronx,New York,9/19/2000,32.772727,0.011292,6.6625,0.759091
Bronx,New York,9/19/2000,32.772727,0.011292,6.6625,0.779167
Bronx,New York,9/20/2000,36.041667,0.027125,13,0.758333
Bronx,New York,9/20/2000,36.041667,0.027125,12.9625,0.758333
Bronx,New York,9/21/2000,27,0.01675,8.285714,0.531818
Bronx,New York,9/21/2000,27,0.01675,8.285714,0.591667
Bronx,New York,9/21/2000,27,0.01675,8.85,0.531818
Bronx,New York,9/21/2000,27,0.01675,8.85,0.591667
Bronx,New York,9/22/2000,22.708333,0.011667,4.291667,0.55
Bronx,New York,9/22/2000,22.708333,0.011667,4.291667,0.495833
Bronx,New York,9/22/2000,22.708333,0.011667,4.275,0.55
Bronx,New York,9/22/2000,22.708333,0.011667,4.275,0.495833
Bronx,New York,9/23/2000,31.416667,0.009917,4.166667,0.908333
Bronx,New York,9/23/2000,31.416667,0.009917,4.166667,0.929167
Bronx,New York,9/23/2000,31.416667,0.009917,4.125,0.908333
Bronx,New York,9/23/2000,31.416667,0.009917,4.125,0.929167
Bronx,New York,9/24/2000,20.291667,0.011458,5.333333,0.625
Bronx,New York,9/24/2000,20.291667,0.011458,5.333333,0.675
Bronx,New York,9/24/2000,20.291667,0.011458,5.325,0.625
Bronx,New York,9/24/2000,20.291667,0.011458,5.325,0.675
Bronx,New York,9/25/2000,18.583333,0.008583,3.363636,0.5
Bronx,New York,9/25/2000,18.583333,0.008583,3.363636,0.504167
Bronx,New York,9/25/2000,18.583333,0.008583,3.483333,0.5
Bronx,New York,9/25/2000,18.583333,0.008583,3.483333,0.504167
Bronx,New York,9/26/2000,18.541667,0.004917,4.041667,0.541667
Bronx,New York,9/26/2000,18.541667,0.004917,4.041667,0.525
Bronx,New York,9/26/2000,18.541667,0.004917,4.025,0.541667
Bronx,New York,9/26/2000,18.541667,0.004917,4.025,0.525
Bronx,New York,9/27/2000,28.291667,0.008208,8.625,0.670833
Bronx,New York,9/27/2000,28.291667,0.008208,8.625,0.658333
Bronx,New York,9/27/2000,28.291667,0.008208,8.575,0.670833
Bronx,New York,9/27/2000,28.291667,0.008208,8.575,0.658333
Bronx,New York,9/28/2000,25.458333,0.008667,7.625,0.570833
Bronx,New York,9/28/2000,25.458333,0.008667,7.625,0.620833
Bronx,New York,9/28/2000,25.458333,0.008667,7.575,0.570833
Bronx,New York,9/28/2000,25.458333,0.008667,7.575,0.620833
Bronx,New York,9/29/2000,25.55,0.004824,5.681818,0.608333
Bronx,New York,9/29/2000,25.55,0.004824,5.681818,0.533333
Bronx,New York,9/29/2000,25.55,0.004824,5.528571,0.608333
Bronx,New York,9/29/2000,25.55,0.004824,5.528571,0.533333
Bronx,New York,9/30/2000,30.416667,0.008792,7.208333,1.079167
Bronx,New York,9/30/2000,30.416667,0.008792,7.208333,1.120833
Bronx,New York,9/30/2000,30.416667,0.008792,7.1625,1.079167
Bronx,New York,9/30/2000,30.416667,0.008792,7.1625,1.120833
Bronx,New York,10/1/2000,32.666667,0.010458,8.25,1.070833
Bronx,New York,10/1/2000,32.666667,0.010458,8.25,1.05
Bronx,New York,10/1/2000,32.666667,0.010458,8.225,1.070833
Bronx,New York,10/1/2000,32.666667,0.010458,8.225,1.05
Bronx,New York,10/2/2000,35.809524,0.005111,9.416667,1.25
Bronx,New York,10/2/2000,35.809524,0.005111,9.416667,1.054167
Bronx,New York,10/2/2000,35.809524,0.005111,9.3875,1.25
Bronx,New York,10/2/2000,35.809524,0.005111,9.3875,1.054167
Bronx,New York,10/3/2000,40.25,0.015708,13.75,1
Bronx,New York,10/3/2000,40.25,0.015708,13.75,1.233333
Bronx,New York,10/3/2000,40.25,0.015708,13.725,1
Bronx,New York,10/3/2000,40.25,0.015708,13.725,1.233333
Bronx,New York,10/4/2000,33.25,0.0155,7.541667,0.9
Bronx,New York,10/4/2000,33.25,0.0155,7.541667,0.866667
Bronx,New York,10/4/2000,33.25,0.0155,7.5,0.9
Bronx,New York,10/4/2000,33.25,0.0155,7.5,0.866667
Bronx,New York,10/5/2000,24.708333,0.005875,6.041667,0.670833
Bronx,New York,10/5/2000,24.708333,0.005875,6.041667,0.708333
Bronx,New York,10/5/2000,24.708333,0.005875,6.025,0.670833
Bronx,New York,10/5/2000,24.708333,0.005875,6.025,0.708333
Bronx,New York,10/6/2000,29.583333,0.011625,7.863636,0.804167
Bronx,New York,10/6/2000,29.583333,0.011625,7.863636,0.841667
Bronx,New York,10/6/2000,29.583333,0.011625,7.116667,0.804167
Bronx,New York,10/6/2000,29.583333,0.011625,7.116667,0.841667
Bronx,New York,10/7/2000,18.875,0.018458,5.208333,0.4625
Bronx,New York,10/7/2000,18.875,0.018458,5.208333,0.479167
Bronx,New York,10/7/2000,18.875,0.018458,5.1625,0.4625
Bronx,New York,10/7/2000,18.875,0.018458,5.1625,0.479167
Bronx,New York,10/8/2000,17.458333,0.010167,7.333333,0.425
Bronx,New York,10/8/2000,17.458333,0.010167,7.2875,0.425
Bronx,New York,10/9/2000,20.666667,0.009292,12.708333,0.4375
Bronx,New York,10/9/2000,20.666667,0.009292,12.708333,0.4625
Bronx,New York,10/9/2000,20.666667,0.009292,12.6625,0.4375
Bronx,New York,10/9/2000,20.666667,0.009292,12.6625,0.4625
Bronx,New York,10/10/2000,23.791667,0.007708,10.666667,0.575
Bronx,New York,10/10/2000,23.791667,0.007708,10.666667,0.533333
Bronx,New York,10/10/2000,23.791667,0.007708,10.6375,0.575
Bronx,New York,10/10/2000,23.791667,0.007708,10.6375,0.533333
Bronx,New York,10/11/2000,30.761905,0.013708,11.409091,0.675
Bronx,New York,10/11/2000,30.761905,0.013708,11.409091,0.716667
Bronx,New York,10/11/2000,30.761905,0.013708,11.642857,0.675
Bronx,New York,10/11/2000,30.761905,0.013708,11.642857,0.716667
Bronx,New York,10/12/2000,39.833333,0.010958,13.125,0.9
Bronx,New York,10/12/2000,39.833333,0.010958,13.125,0.8625
Bronx,New York,10/12/2000,39.833333,0.010958,13.0875,0.9
Bronx,New York,10/12/2000,39.833333,0.010958,13.0875,0.8625
Bronx,New York,10/13/2000,46.916667,0.011333,14.041667,0.808333
Bronx,New York,10/13/2000,46.916667,0.011333,14.041667,0.8
Bronx,New York,10/13/2000,46.916667,0.011333,14.025,0.808333
Bronx,New York,10/13/2000,46.916667,0.011333,14.025,0.8
Bronx,New York,10/14/2000,48.791667,0.014792,22.875,0.929167
Bronx,New York,10/14/2000,48.791667,0.014792,22.875,0.970833
Bronx,New York,10/14/2000,48.791667,0.014792,22.8625,0.929167
Bronx,New York,10/14/2000,48.791667,0.014792,22.8625,0.970833
Bronx,New York,10/15/2000,39.458333,0.028,14.125,0.945833
Bronx,New York,10/15/2000,39.458333,0.028,14.125,0.783333
Bronx,New York,10/15/2000,39.458333,0.028,14.0875,0.945833
Bronx,New York,10/15/2000,39.458333,0.028,14.0875,0.783333
Bronx,New York,10/16/2000,18.047619,0.0105,5.041667,0.5125
Bronx,New York,10/16/2000,18.047619,0.0105,5.041667,0.745833
Bronx,New York,10/16/2000,18.047619,0.0105,5.0125,0.5125
Bronx,New York,10/16/2000,18.047619,0.0105,5.0125,0.745833
Bronx,New York,10/17/2000,22.958333,0.010375,7.166667,0.55
Bronx,New York,10/17/2000,22.958333,0.010375,7.166667,0.5625
Bronx,New York,10/17/2000,22.958333,0.010375,7.125,0.55
Bronx,New York,10/17/2000,22.958333,0.010375,7.125,0.5625
Bronx,New York,10/18/2000,24.416667,0.004792,9.5,0.686957
Bronx,New York,10/18/2000,24.416667,0.004792,9.5,0.6625
Bronx,New York,10/18/2000,24.416667,0.004792,9.4625,0.686957
Bronx,New York,10/18/2000,24.416667,0.004792,9.4625,0.6625
Bronx,New York,10/19/2000,26.583333,0.011583,8.380952,0.65
Bronx,New York,10/19/2000,26.583333,0.011583,8.380952,0.6375
Bronx,New York,10/19/2000,26.583333,0.011583,8.342857,0.65
Bronx,New York,10/19/2000,26.583333,0.011583,8.342857,0.6375
Bronx,New York,10/20/2000,38.375,0.006375,12.541667,0.841667
Bronx,New York,10/20/2000,38.375,0.006375,12.541667,0.791667
Bronx,New York,10/20/2000,38.375,0.006375,12.5,0.841667
Bronx,New York,10/20/2000,38.375,0.006375,12.5,0.791667
Bronx,New York,10/21/2000,52.791667,0.012042,23.416667,1.004167
Bronx,New York,10/21/2000,52.791667,0.012042,23.416667,1
Bronx,New York,10/21/2000,52.791667,0.012042,23.375,1.004167
Bronx,New York,10/21/2000,52.791667,0.012042,23.375,1
Bronx,New York,10/22/2000,20.625,0.013625,5.25,0.466667
Bronx,New York,10/22/2000,20.625,0.013625,5.25,0.554167
Bronx,New York,10/22/2000,20.625,0.013625,5.2125,0.466667
Bronx,New York,10/22/2000,20.625,0.013625,5.2125,0.554167
Bronx,New York,10/23/2000,32.083333,0.005708,9.909091,0.668182
Bronx,New York,10/23/2000,32.083333,0.005708,9.909091,0.629167
Bronx,New York,10/23/2000,32.083333,0.005708,9.742857,0.668182
Bronx,New York,10/23/2000,32.083333,0.005708,9.742857,0.629167
Bronx,New York,10/24/2000,41.666667,0.005333,17.541667,0.9375
Bronx,New York,10/24/2000,41.666667,0.005333,17.541667,0.9125
Bronx,New York,10/24/2000,41.666667,0.005333,17.5,0.9375
Bronx,New York,10/24/2000,41.666667,0.005333,17.5,0.9125
Bronx,New York,10/25/2000,42.857143,0.01,13.208333,1.054167
Bronx,New York,10/25/2000,42.857143,0.01,13.208333,1.025
Bronx,New York,10/25/2000,42.857143,0.01,13.1875,1.054167
Bronx,New York,10/25/2000,42.857143,0.01,13.1875,1.025
Bronx,New York,10/26/2000,58.875,0.003042,13.333333,1.695833
Bronx,New York,10/26/2000,58.875,0.003042,13.333333,1.625
Bronx,New York,10/26/2000,58.875,0.003042,13.3,1.695833
Bronx,New York,10/26/2000,58.875,0.003042,13.3,1.625
Bronx,New York,10/27/2000,56.041667,0.002417,14.958333,2.279167
Bronx,New York,10/27/2000,56.041667,0.002417,14.958333,2.1875
Bronx,New York,10/27/2000,56.041667,0.002417,14.95,2.279167
Bronx,New York,10/27/2000,56.041667,0.002417,14.95,2.1875
Bronx,New York,10/28/2000,26.375,0.019042,7.416667,0.6625
Bronx,New York,10/28/2000,26.375,0.019042,7.416667,0.975
Bronx,New York,10/28/2000,26.375,0.019042,7.375,0.6625
Bronx,New York,10/28/2000,26.375,0.019042,7.375,0.975
Bronx,New York,10/29/2000,19.25,0.016792,8.208333,0.341667
Bronx,New York,10/29/2000,19.25,0.016792,8.208333,0.354167
Bronx,New York,10/29/2000,19.25,0.016792,8.175,0.341667
Bronx,New York,10/29/2000,19.25,0.016792,8.175,0.354167
Bronx,New York,10/30/2000,24.708333,0.013375,10.318182,0.436364
Bronx,New York,10/30/2000,24.708333,0.013375,10.318182,0.441667
Bronx,New York,10/30/2000,24.708333,0.013375,10.442857,0.436364
Bronx,New York,10/30/2000,24.708333,0.013375,10.442857,0.441667
Bronx,New York,10/31/2000,19.958333,0.014583,6.375,0.441667
Bronx,New York,10/31/2000,19.958333,0.014583,6.375,0.45
Bronx,New York,10/31/2000,19.958333,0.014583,6.35,0.441667
Bronx,New York,10/31/2000,19.958333,0.014583,6.35,0.45
Bronx,New York,11/1/2000,23.083333,0.0165,7.25,0.445833
Bronx,New York,11/1/2000,23.083333,0.0165,7.2125,0.445833
Bronx,New York,11/2/2000,26.136364,0.015042,6.75,0.504167
Bronx,New York,11/2/2000,26.136364,0.015042,6.75,0.4875
Bronx,New York,11/2/2000,26.136364,0.015042,6.7125,0.504167
Bronx,New York,11/2/2000,26.136364,0.015042,6.7125,0.4875
Bronx,New York,11/3/2000,37,0.008625,15.458333,1.470833
Bronx,New York,11/3/2000,37,0.008625,15.458333,0.933333
Bronx,New York,11/3/2000,37,0.008625,15.4375,1.470833
Bronx,New York,11/3/2000,37,0.008625,15.4375,0.933333
Bronx,New York,11/4/2000,37.125,0.009708,17.791667,1.491667
Bronx,New York,11/4/2000,37.125,0.009708,17.791667,2.0625
Bronx,New York,11/4/2000,37.125,0.009708,17.75,1.491667
Bronx,New York,11/4/2000,37.125,0.009708,17.75,2.0625
Bronx,New York,11/5/2000,16.541667,0.013042,8.208333,0.4125
Bronx,New York,11/5/2000,16.541667,0.013042,8.208333,0.425
Bronx,New York,11/5/2000,16.541667,0.013042,8.1875,0.4125
Bronx,New York,11/5/2000,16.541667,0.013042,8.1875,0.425
Bronx,New York,11/6/2000,23,0.007958,9.409091,0.563636
Bronx,New York,11/6/2000,23,0.007958,9.409091,0.525
Bronx,New York,11/6/2000,23,0.007958,9.5,0.563636
Bronx,New York,11/6/2000,23,0.007958,9.5,0.525
Bronx,New York,11/7/2000,24,0.002611,14.541667,0.645833
Bronx,New York,11/7/2000,24,0.002611,14.541667,0.65
Bronx,New York,11/7/2000,24,0.002611,14.5125,0.645833
Bronx,New York,11/7/2000,24,0.002611,14.5125,0.65
Bronx,New York,11/8/2000,32.208333,0.003667,13.375,1.204167
Bronx,New York,11/8/2000,32.208333,0.003667,13.375,0.954167
Bronx,New York,11/8/2000,32.208333,0.003667,13.3375,1.204167
Bronx,New York,11/8/2000,32.208333,0.003667,13.3375,0.954167
Bronx,New York,11/9/2000,32.166667,0.004958,19.875,1.133333
Bronx,New York,11/9/2000,32.166667,0.004958,19.875,1.379167
Bronx,New York,11/9/2000,32.166667,0.004958,19.825,1.133333
Bronx,New York,11/9/2000,32.166667,0.004958,19.825,1.379167
Bronx,New York,11/10/2000,19.708333,0.006292,6.041667,0.683333
Bronx,New York,11/10/2000,19.708333,0.006292,6.041667,0.7125
Bronx,New York,11/10/2000,19.708333,0.006292,6,0.683333
Bronx,New York,11/10/2000,19.708333,0.006292,6,0.7125
Bronx,New York,11/11/2000,13.083333,0.003,9.208333,0.583333
Bronx,New York,11/11/2000,13.083333,0.003,9.208333,0.6125
Bronx,New York,11/11/2000,13.083333,0.003,9.1625,0.583333
Bronx,New York,11/11/2000,13.083333,0.003,9.1625,0.6125
Bronx,New York,11/12/2000,14.916667,0.006042,7.875,0.5125
Bronx,New York,11/12/2000,14.916667,0.006042,7.875,0.5
Bronx,New York,11/12/2000,14.916667,0.006042,7.85,0.5125
Bronx,New York,11/12/2000,14.916667,0.006042,7.85,0.5
Bronx,New York,11/13/2000,21.791667,0.002417,9.541667,0.754167
Bronx,New York,11/13/2000,21.791667,0.002417,9.541667,0.741667
Bronx,New York,11/13/2000,21.791667,0.002417,9.525,0.754167
Bronx,New York,11/13/2000,21.791667,0.002417,9.525,0.741667
Bronx,New York,11/14/2000,28.583333,0.004,9.5,0.833333
Bronx,New York,11/14/2000,28.583333,0.004,9.5,0.858333
Bronx,New York,11/14/2000,28.583333,0.004,9.4625,0.833333
Bronx,New York,11/14/2000,28.583333,0.004,9.4625,0.858333
Bronx,New York,11/15/2000,21.916667,0.005667,10.708333,0.583333
Bronx,New York,11/15/2000,21.916667,0.005667,10.6625,0.583333
Bronx,New York,11/16/2000,30.5,0.003625,20.409091,0.695455
Bronx,New York,11/16/2000,30.5,0.003625,20.409091,0.708333
Bronx,New York,11/16/2000,30.5,0.003625,20.628571,0.695455
Bronx,New York,11/16/2000,30.5,0.003625,20.628571,0.708333
Bronx,New York,11/17/2000,27.791667,0.008875,14.125,0.733333
Bronx,New York,11/17/2000,27.791667,0.008875,14.125,0.7625
Bronx,New York,11/17/2000,27.791667,0.008875,14.0875,0.733333
Bronx,New York,11/17/2000,27.791667,0.008875,14.0875,0.7625
Bronx,New York,11/18/2000,24.333333,0.00625,11.708333,0.575
Bronx,New York,11/18/2000,24.333333,0.00625,11.708333,0.558333
Bronx,New York,11/18/2000,24.333333,0.00625,11.6875,0.575
Bronx,New York,11/18/2000,24.333333,0.00625,11.6875,0.558333
Bronx,New York,11/19/2000,24.833333,0.004583,19,0.625
Bronx,New York,11/19/2000,24.833333,0.004583,19,0.629167
Bronx,New York,11/19/2000,24.833333,0.004583,18.975,0.625
Bronx,New York,11/19/2000,24.833333,0.004583,18.975,0.629167
Bronx,New York,11/20/2000,31.916667,0.004208,25.521739,0.791304
Bronx,New York,11/20/2000,31.916667,0.004208,25.521739,0.804167
Bronx,New York,11/20/2000,31.916667,0.004208,25.4,0.791304
Bronx,New York,11/20/2000,31.916667,0.004208,25.4,0.804167
Bronx,New York,11/21/2000,24.833333,0.005333,16.333333,0.591667
Bronx,New York,11/21/2000,24.833333,0.005333,16.333333,0.6125
Bronx,New York,11/21/2000,24.833333,0.005333,16.2875,0.591667
Bronx,New York,11/21/2000,24.833333,0.005333,16.2875,0.6125
Bronx,New York,11/22/2000,26.458333,0.00925,14.333333,0.566667
Bronx,New York,11/22/2000,26.458333,0.00925,14.333333,0.579167
